id,department,question,expected_behavior,expected_answer,model_answer,retrieved_document,retrieved_section,correct,retrieval_accuracy,answer_relevance,groundedness,faithfulness,out_of_scope_detection,multi_hop_success,latency_ms,confidence,all_sources,notes
Q183,General Policies,What should I do if my team is affected by a regional office outage and we need to keep work moving. what is the default operating model?,IN_SCOPE,Affected employees default to full remote work until normal operations resume.,I cannot answer that from the Nexus company policy knowledge base.,company_profile.md,10. Office Locations,incorrect,0.0,0.25921672464603407,0.4,0.25921672464603407,0.0,0.2,998,0.236,"[{""source"": ""company_profile.md"", ""department"": ""company"", ""section"": ""10. Office Locations"", ""relevance_score"": 0.2734}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""12. Backup Policy"", ""relevance_score"": 0.2319}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""4.1 Standard hours"", ""relevance_score"": 0.2028}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""4.2 Anchor days and in-office expectations"", ""relevance_score"": 0.1814}, {""source"": ""company_profile.md"", ""department"": ""company"", ""section"": ""11. Working Model"", ""relevance_score"": 0.1482}]",
Q184,General Policies,We are launching a new AI tool in my department. What approval path should we follow?,IN_SCOPE,A new AI tool for department use should go through the IT Security review and approval process before adoption.,IT Security review and approval process,Nexus_Technologies_IT_Policy.md,,incorrect,0.0,0.7082308491917152,0.4,0.7082308491917152,0.0,0.7,848,0.396,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": 0.4344}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": 0.4069}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""Any new AI tool requested for department use must go through the IT Security review and approval process before adoption (see **IT Policy** \u2014 Software Approval)."", ""relevance_score"": 0.3477}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""7. AI Tools Usage"", ""relevance_score"": 0.3271}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""**Data protection:** No confidential client data, unreleased product information, financial data, or personal employee data may be input into any non-approved external AI tool. Approved tools and data-handling boundaries are defined jointly by **Security Policy** and **IT Policy**."", ""relevance_score"": 0.3045}]",
Q185,General Policies,Can you help me with we are launching a new ai tool in my department. what approval path should we follow?,IN_SCOPE,A new AI tool for department use should go through the IT Security review and approval process before adoption.,I cannot answer that from the Nexus company policy knowledge base.,Nexus_Technologies_IT_Policy.md,,incorrect,0.0,0.13675654536861592,0.4,0.13675654536861592,0.0,0.7,932,0.442,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": 0.4632}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": 0.4507}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""7. AI Tools Usage"", ""relevance_score"": 0.4116}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""Any new AI tool requested for department use must go through the IT Security review and approval process before adoption (see **IT Policy** \u2014 Software Approval)."", ""relevance_score"": 0.3704}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""**Data protection:** No confidential client data, unreleased product information, financial data, or personal employee data may be input into any non-approved external AI tool. Approved tools and data-handling boundaries are defined jointly by **Security Policy** and **IT Policy**."", ""relevance_score"": 0.3335}]",
Q186,General Policies,What should I do if we are launching a new ai tool in my department. what approval path should we follow?,IN_SCOPE,A new AI tool for department use should go through the IT Security review and approval process before adoption.,IT Security review and approval process,Nexus_Technologies_IT_Policy.md,,incorrect,0.0,0.7082308491917152,0.4,0.7082308491917152,0.0,0.7,904,0.392,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": 0.4193}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": 0.3889}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""Any new AI tool requested for department use must go through the IT Security review and approval process before adoption (see **IT Policy** \u2014 Software Approval)."", ""relevance_score"": 0.3668}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""7. AI Tools Usage"", ""relevance_score"": 0.328}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""**Data protection:** No confidential client data, unreleased product information, financial data, or personal employee data may be input into any non-approved external AI tool. Approved tools and data-handling boundaries are defined jointly by **Security Policy** and **IT Policy**."", ""relevance_score"": 0.2853}]",
Q187,General Policies,Can you recommend a restaurant nearby for lunch?,OUT_OF_SCOPE,I cannot recommend a restaurant from the Nexus company policy knowledge base because it is outside internal policy scope.,I cannot answer that from the Nexus company policy knowledge base.,nexus-technologies-finance-expense-policy.md,3.3 Hotel Guidelines,correct,0.0,0.6353818758758755,0.2,0.6353818758758755,1.0,0.0,1199,0.0,"[{""source"": ""nexus-technologies-finance-expense-policy.md"", ""department"": ""finance"", ""section"": ""3.3 Hotel Guidelines"", ""relevance_score"": 0.0684}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""13.5 Substance, safety, and workplace conduct"", ""relevance_score"": -0.1237}, {""source"": ""company_profile.md"", ""department"": ""company"", ""section"": ""10. Office Locations"", ""relevance_score"": -0.1507}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""Hybrid employees relocating outside a reasonable commuting distance of their assigned office must notify HR and their Manager in advance; continued hybrid status is not guaranteed and may convert to Remote-First pending role and business needs."", ""relevance_score"": -0.159}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""Dress code is \""role-appropriate\"": business casual for client-facing roles/meetings, casual otherwise, unless a specific event dictates formal attire."", ""relevance_score"": -0.1673}]",
Q188,General Policies,What is the latest stock price?,OUT_OF_SCOPE,I cannot answer market or financial questions that are outside the Nexus company policy knowledge base.,I cannot answer that from the Nexus company policy knowledge base.,Nexus_Technologies_Information_Security_Policy.md,Nexus Technologies — Information Security Policy,correct,0.0,0.7936074729065095,0.2,0.7936074729065095,1.0,0.0,1245,0.0,"[{""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""Nexus Technologies \u2014 Information Security Policy"", ""relevance_score"": -0.1443}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""Related documents"", ""relevance_score"": -0.1473}, {""source"": ""nexus-technologies-finance-expense-policy.md"", ""department"": ""finance"", ""section"": null, ""relevance_score"": -0.1483}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""Nexus Technologies \u2014 Legal & Compliance Manual"", ""relevance_score"": -0.1611}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": -0.1782}]",
Q189,HR,I am on a performance improvement plan and need to know what should be documented next.,IN_SCOPE,Performance issues should be addressed through a documented Performance Improvement Plan with clear objectives and a review period.,## 9.2 Cycle,NEXUS_HR_POLICY_MANUAL.md,9.2 Cycle,incorrect,1.0,0.1202885844372277,0.8,0.1202885844372277,0.0,0.2,922,0.231,"[{""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9.2 Cycle"", ""relevance_score"": 0.27}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""9. Performance Reviews"", ""relevance_score"": 0.2194}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""15.2 Types of learning"", ""relevance_score"": 0.2042}, {""source"": ""nexus-technologies-finance-expense-policy.md"", ""department"": ""finance"", ""section"": ""5.3 Review SLA"", ""relevance_score"": 0.2027}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""16.2 First week"", ""relevance_score"": 0.1964}]",
Q190,IT,I need to access a customer support system from a hotel Wi-Fi connection. What do I need before logging in?,IN_SCOPE,"Remote access should use approved devices, active MFA, and the VPN before accessing internal resources from public or hotel networks.",an active VPN connection.,NEXUS_HR_POLICY_MANUAL.md,,incorrect,0.0,0.48609907480303854,0.4,0.48609907480303854,0.0,0.7,1073,0.149,"[{""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": null, ""relevance_score"": 0.2122}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""Remote employees are responsible for securing their home network in accordance with **Security Policy** minimum standards (see Security Policy \u00a7Endpoint & Network Security). Use of public/unsecured Wi-Fi for company work is prohibited without an active VPN connection."", ""relevance_score"": 0.1232}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""2.2 Acceptable Use"", ""relevance_score"": 0.1117}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""5. VPN Usage"", ""relevance_score"": 0.1078}, {""source"": ""GLOSSARY .md"", ""department"": ""shared"", ""section"": null, ""relevance_score"": 0.0543}]",
Q191,Security,I need to send a file containing customer data to a partner. What is the approved path?,IN_SCOPE,"Tier 3 and Tier 4 data should be shared through secure NexusDocs links or the approved collaboration workflow, not by ad hoc channels.",Cloud storage,NEXUS_LEGAL_COMPLIANCE_MANUAL.md,4.2 Handling obligations,incorrect,0.0,0.1923149673698475,0.4,0.1923149673698475,0.0,0.2,780,0.215,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""4.2 Handling obligations"", ""relevance_score"": 0.2566}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.2227}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": null, ""relevance_score"": 0.166}, {""source"": ""Nexus_Technologies_Information_Security_Policy.md"", ""department"": ""security"", ""section"": ""13. FAQ"", ""relevance_score"": 0.1608}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.5 Workflow"", ""relevance_score"": 0.1376}]",
Q192,Finance,"I need to buy a $2,500 tool outside the travel portal. What approval do I need?",IN_SCOPE,Purchases in this range generally require the appropriate approval chain and should be routed through the standard purchase process.,Expense reimbursement,company_profile.md,"9.3 Purchase, Expense & Procurement Approval",incorrect,0.0,0.27276012123088406,0.4,0.27276012123088406,0.0,0.2,923,0.162,"[{""source"": ""company_profile.md"", ""department"": ""company"", ""section"": ""9.3 Purchase, Expense & Procurement Approval"", ""relevance_score"": 0.1855}, {""source"": ""nexus-technologies-finance-expense-policy.md"", ""department"": ""finance"", ""section"": ""3.5 International & High-Risk Travel"", ""relevance_score"": 0.1669}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""6. Software Installation"", ""relevance_score"": 0.1333}, {""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": null, ""relevance_score"": 0.1218}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.2 Commercial (customer) contract approval"", ""relevance_score"": 0.1199}]",
Q193,Legal,I want to reuse a partner's template in a proposal. What legal review should happen first?,IN_SCOPE,Partner templates and non-standard terms should be reviewed by Legal & Compliance before signature or external use.,Review,NEXUS_LEGAL_COMPLIANCE_MANUAL.md,5.5 Workflow,correct,1.0,0.2002151148998187,0.8,0.2002151148998187,0.0,0.2,681,0.293,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.5 Workflow"", ""relevance_score"": 0.3458}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": null, ""relevance_score"": 0.2976}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.1 Core principles"", ""relevance_score"": 0.2364}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""2.3 Standard terms and approval"", ""relevance_score"": 0.2232}, {""source"": ""nexus-technologies-finance-expense-policy.md"", ""department"": ""finance"", ""section"": ""4.5 Prohibited Uses"", ""relevance_score"": 0.1451}]",
